"""state""","""age""","""airbag""","""injury""","""restraint""","""sex""","""inimpact""","""modelyr""","""airbagAvail""","""airbagDeploy""","""Restraint""","""D_injury""","""D_airbagAvail""","""D_airbagDeploy""","""D_Restraint""","""year"""
4,22,29,4,0,1,99,1995,1,2,0,1,1,2,1,1998
4,36,30,0,0,1,0,1987,0,0,0,0,0,0,2,1998
4,21,30,3,0,2,0,1987,0,0,0,4,1,2,0,1998
4,87,30,4,0,1,12,1984,0,0,0,4,0,0,0,1998
4,50,30,3,3,2,12,1990,0,0,1,3,0,0,1,1998
4,43,30,3,3,2,3,1985,0,0,1,2,0,0,1,1998
4,39,30,3,0,2,12,1986,0,0,0,3,0,0,1,1998
4,29,29,3,0,2,99,1998,1,2,0,4,1,2,2,1998
4,25,1,2,99,2,13,1996,1,1,2,4,1,1,2,1998
4,16,1,5,99,1,13,1996,1,1,2,2,1,1,2,1998
4,49,30,3,3,1,9,1981,0,0,1,4,0,0,0,1998
4,20,30,4,0,1,0,1984,0,0,0,2,0,0,0,1998
4,83,30,4,3,2,12,1990,0,0,1,3,0,0,1,1998
4,18,29,0,99,1,14,1993,1,2,2,0,1,2,2,1998
4,11,29,0,3,1,14,1997,1,2,1,0,1,2,1,1998
4,16,30,3,1,2,3,1991,0,0,1,2,0,0,1,1998
4,17,1,3,3,2,9,1996,1,1,1,3,1,1,1,1998
4,25,30,4,3,1,0,1988,0,0,1,0,0,0,1,1998
4,36,30,1,0,2,14,1981,0,0,0,4,0,0,0,1998
4,29,30,3,3,2,12,1995,0,0,1,3,1,2,1,1998
4,24,30,1,1,1,0,1989,0,0,1,4,0,0,0,1998
4,43,30,3,0,2,0,1994,0,0,0,4,0,0,0,1998
4,16,29,2,3,2,6,1995,1,2,1,2,1,2,1,1998
4,73,30,0,3,2,6,1987,0,0,1,0,0,0,1,1998
4,28,30,3,0,2,3,1990,0,0,0,4,0,0,0,1998
4,83,29,4,3,2,12,1995,1,2,1,3,1,1,1,1998
4,36,99,4,3,1,3,1996,2,2,1,2,2,2,1,1998
4,80,29,4,3,1,6,1998,1,2,1,0,1,2,1,1998
4,71,30,0,3,1,6,1991,0,0,1,2,0,0,1,1998
4,18,29,3,3,1,12,1995,1,2,1,3,1,2,1,1998
4,20,30,3,3,1,0,1994,0,0,1,4,0,0,1,1998
4,45,30,0,3,2,99,1993,0,0,1,0,0,0,1,1998
4,24,30,2,3,2,6,1982,0,0,1,4,0,0,0,1998
4,88,29,1,3,2,12,1998,1,2,1,4,1,2,1,1998
4,21,30,0,0,2,12,1980,0,0,0,0,0,0,1,1998
4,13,30,3,3,1,9,1994,0,0,1,4,1,2,0,1998
4,80,99,4,0,1,3,1996,2,2,0,3,1,2,1,1998
4,29,30,0,3,1,14,1980,0,0,1,2,0,0,0,1998
4,84,30,4,0,2,3,1987,0,0,0,3,0,0,2,1998
4,13,30,3,99,2,9,1987,0,0,2,4,0,0,0,1998
4,83,1,3,3,2,0,1997,1,1,1,4,1,1,1,1998
4,29,30,4,99,1,99,1991,0,0,2,4,0,0,1,1998
4,46,30,4,0,1,12,1979,0,0,0,4,0,0,0,1998
4,65,30,3,0,2,0,1994,0,0,0,4,0,0,0,1998
4,72,30,0,3,2,14,1993,0,0,1,0,1,2,1,1998
4,70,29,2,3,1,0,1996,1,2,1,4,1,2,0,1998
4,76,29,4,0,1,99,1998,1,2,0,3,1,2,0,1998
4,29,29,0,3,1,99,1995,1,2,1,0,1,2,1,1998
4,46,20,3,0,2,9,1996,1,0,0,4,1,0,0,1998
4,24,30,0,3,1,3,1980,0,0,1,2,0,0,1,1998
4,6,30,1,3,2,3,1993,0,0,1,4,0,0,2,1998
4,38,30,3,99,2,12,1991,0,0,2,2,0,0,2,1998
4,62,30,0,3,2,12,1990,0,0,1,0,0,0,1,1998
4,22,30,0,3,1,3,1990,0,0,1,2,0,0,1,1998
4,67,30,3,0,2,9,1992,0,0,0,4,0,0,1,1998
4,16,30,4,0,1,0,1980,0,0,0,1,0,0,0,1998
4,58,30,2,0,2,0,1984,0,0,0,4,0,0,0,1998
4,64,29,2,3,1,12,1997,1,2,1,3,1,2,1,1998
4,23,30,3,3,1,99,1993,0,0,1,4,0,0,1,1998
4,72,30,3,3,2,9,1993,0,0,1,4,1,2,1,1998
4,28,29,0,3,1,12,1998,1,2,1,0,1,2,1,1998
4,58,30,2,3,2,12,1984,0,0,1,2,0,0,1,1998
4,53,30,4,0,2,12,1989,0,0,0,3,0,0,2,1998
4,27,30,2,3,2,0,1979,0,0,1,4,0,0,0,1998
4,28,30,4,0,1,12,1989,0,0,0,4,0,0,0,1998
4,82,1,4,3,1,12,1995,1,1,1,2,1,1,1,1998
4,18,30,3,3,1,12,1990,0,0,1,4,0,0,1,1998
4,8,30,3,3,1,6,1984,0,0,1,3,0,0,1,1998
4,30,29,4,3,2,99,1995,1,2,1,4,1,2,0,1998
4,45,99,4,3,2,9,1994,2,2,1,4,1,1,1,1998
4,85,1,4,3,2,3,1995,1,1,1,4,1,1,1,1998
4,37,30,2,3,2,99,1989,0,0,1,3,0,0,0,1998
4,13,99,4,99,2,3,1984,2,2,2,2,2,2,2,1998
4,21,30,4,0,1,12,1986,0,0,0,4,0,0,0,1998
4,55,30,0,99,2,6,1992,0,0,2,0,1,2,2,1998
4,30,30,3,99,2,12,1994,0,0,2,4,0,0,1,1998
4,5,1,4,2,2,12,1995,1,1,1,0,1,1,1,1998
4,34,30,0,3,1,6,1985,0,0,1,0,0,0,1,1998
4,20,30,4,0,1,6,1985,0,0,0,2,0,0,0,1998
4,42,30,3,0,1,9,1988,0,0,0,4,0,0,0,1998
4,37,29,4,99,2,0,1994,1,2,2,0,1,2,2,1998
4,18,29,2,0,2,9,1996,1,2,0,4,1,2,0,1998
4,18,30,4,99,2,3,1993,0,0,2,2,1,2,2,1998
4,33,30,2,0,2,12,1984,0,0,0,2,0,0,1,1998
4,23,29,3,0,1,0,1997,1,2,0,4,1,2,0,1998
4,16,30,3,1,1,3,1991,0,0,1,2,0,0,1,1998
4,17,30,3,0,2,6,1986,0,0,0,3,0,0,0,1998
4,29,30,0,2,1,9,1996,0,0,1,0,0,0,1,1998
4,36,30,2,99,1,12,1991,0,0,2,3,0,0,1,1998
4,39,29,2,3,2,9,1997,1,2,1,4,1,2,1,1998
4,35,30,2,0,2,12,1993,0,0,0,4,0,0,0,1998
4,19,29,2,0,1,12,1996,1,2,0,2,1,2,0,1998
4,21,30,1,3,1,6,1988,0,0,1,4,0,0,0,1998
4,23,30,2,3,2,12,1980,0,0,1,2,0,0,1,1998
4,64,30,2,3,2,6,1989,0,0,1,2,0,0,1,1998
4,52,30,4,0,1,0,1970,0,0,0,3,0,0,0,1998
4,30,30,2,0,2,99,1987,0,0,0,2,0,0,0,1998
4,6,30,0,3,1,99,1986,0,0,1,0,0,0,1,1998
4,77,30,1,3,1,3,1984,0,0,1,1,0,0,1,1998
4,10,30,0,99,1,12,1990,0,0,2,0,0,0,2,1998
4,10,99,2,3,2,12,1995,2,2,1,2,1,1,1,1998
4,22,30,4,0,2,99,1990,0,0,0,2,1,2,1,1998
4,8,99,3,3,1,0,1995,2,2,1,3,2,2,1,1998
4,17,30,3,0,2,6,1987,0,0,0,2,0,0,0,1998
4,11,30,1,3,2,12,1985,0,0,1,1,0,0,1,1998
4,40,1,4,0,2,12,1995,1,1,0,3,1,1,1,1998
4,40,30,4,3,2,12,1993,0,0,1,3,1,1,1,1998
4,30,30,3,0,1,3,1990,0,0,0,4,1,1,1,1998
4,39,30,4,0,1,9,1993,0,0,0,4,0,0,1,1998
4,18,30,2,0,1,12,1988,0,0,0,2,0,0,1,1998
4,44,30,4,0,1,12,1987,0,0,0,4,0,0,0,1998
4,66,30,3,3,2,9,1993,0,0,1,4,0,0,1,1998
4,40,30,4,0,1,0,1982,0,0,0,3,0,0,2,1998
4,74,1,4,3,2,3,1998,1,1,1,2,1,2,1,1998
4,22,30,4,0,2,9,1984,0,0,0,1,0,0,0,1998
4,36,30,0,3,2,12,1979,0,0,1,0,0,0,1,1998
4,19,30,1,3,2,12,1990,0,0,1,1,0,0,1,1998
4,28,30,1,3,1,99,1990,0,0,1,4,1,2,0,1998
4,15,30,2,3,1,12,1989,0,0,1,2,0,0,1,1998
4,38,29,3,3,2,0,1996,1,2,1,2,1,2,1,1998
4,72,30,4,0,2,12,1993,0,0,0,3,0,0,1,1998
4,18,30,4,3,2,3,1990,0,0,1,3,0,0,1,1998
4,23,30,0,0,1,99,1988,0,0,0,0,0,0,1,1998
4,3,30,0,3,2,12,1987,0,0,1,0,1,2,1,1998
4,64,1,2,3,2,6,1994,1,1,1,4,1,1,1,1998
4,10,30,0,3,2,12,1990,0,0,1,0,0,0,1,1998
4,31,30,4,0,2,9,1991,0,0,0,4,0,0,0,1998
4,19,30,3,0,1,12,1975,0,0,0,3,0,0,0,1998
4,71,30,4,0,1,12,1984,0,0,0,2,0,0,1,1998
4,16,30,4,3,1,0,1991,0,0,1,4,0,0,0,1998
4,41,30,4,3,2,3,1991,0,0,1,3,1,1,2,1998
4,15,29,2,3,2,3,1992,1,2,1,1,1,2,1,1998
4,15,29,4,0,1,0,1996,1,2,0,1,1,2,1,1998
4,91,29,4,3,1,6,1995,1,2,1,0,1,0,1,1998
4,24,30,0,3,1,6,1990,0,0,1,0,0,0,1,1998
4,44,29,0,3,2,6,1997,1,2,1,2,1,2,1,1998
4,21,29,2,99,1,99,1998,1,2,2,2,1,2,2,1998
4,39,29,0,3,2,6,1994,1,2,1,0,1,2,1,1998
4,59,29,3,3,2,99,1994,1,2,1,3,1,2,1,1998
4,88,30,4,3,2,6,1990,0,0,1,4,0,0,1,1998
4,13,30,3,3,1,12,1992,0,0,1,3,0,0,1,1998
4,12,29,4,3,1,12,1997,1,2,1,2,1,2,1,1998
4,62,1,3,3,1,9,1996,1,1,1,4,1,1,1,1998
4,21,30,2,0,1,0,1980,0,0,0,3,0,0,0,1998
4,67,29,3,3,2,9,1998,1,2,1,4,1,2,1,1998
4,18,30,0,3,2,99,1977,0,0,1,0,0,0,2,1998
4,71,29,0,3,2,3,1994,1,2,1,0,1,2,1,1998
4,28,30,3,3,1,9,1993,0,0,1,4,0,0,1,1998
4,18,30,3,0,1,9,1982,0,0,0,4,0,0,0,1998
4,29,30,3,0,1,9,1978,0,0,0,4,0,0,0,1998
4,73,1,4,3,2,0,1998,1,1,1,3,1,1,1,1998
4,42,30,3,0,1,12,1995,0,0,0,2,1,1,1,1998
4,34,30,4,0,2,3,1987,0,0,0,1,0,0,1,1998
4,15,30,3,0,2,9,1985,0,0,0,4,0,0,0,1998
4,16,30,3,0,1,12,1991,0,0,0,4,1,2,0,1998
4,16,30,4,0,2,12,1987,0,0,0,3,0,0,0,1998
4,24,30,4,0,2,3,1987,0,0,0,3,0,0,0,1998
4,17,30,2,0,1,12,1982,0,0,0,2,0,0,1,1998
4,37,29,3,3,2,6,1997,1,2,1,3,1,2,1,1998
4,45,30,4,0,1,12,1961,0,0,0,4,0,0,0,1998
4,38,30,4,3,1,3,1970,0,0,1,4,0,0,1,1998
4,26,30,3,0,1,6,1990,0,0,0,4,0,0,0,1998
4,20,30,2,99,2,12,1991,0,0,2,4,1,1,2,1998
4,20,29,0,0,1,12,1997,1,2,0,0,1,2,0,1998
4,18,30,4,0,2,9,1990,0,0,0,2,0,0,1,1998
4,24,29,2,3,1,12,1996,1,2,1,4,1,2,1,1998
4,76,30,4,3,2,6,1991,0,0,1,3,1,2,1,1998
4,66,29,0,3,2,99,1992,1,2,1,0,1,2,1,1998
4,19,30,4,0,2,12,1987,0,0,0,3,0,0,0,1998
4,63,29,4,3,2,12,1997,1,2,1,3,1,2,1,1998
4,4,30,3,0,2,99,1985,0,0,0,2,0,0,0,1998
4,1,30,0,4,1,99,1986,0,0,1,0,0,0,1,1998
4,17,29,3,3,2,6,1996,1,2,1,0,1,2,1,1998
4,60,30,4,3,2,6,1988,0,0,1,1,0,0,1,1998
4,55,29,4,0,2,0,1994,1,2,0,3,1,2,1,1998
4,25,30,4,0,1,99,1995,0,0,0,1,1,1,0,1998
4,31,1,4,3,2,12,1998,1,1,1,3,1,1,1,1998
4,36,30,2,2,2,12,1971,0,0,1,2,0,0,1,1998
4,65,30,3,99,1,9,1992,0,0,2,3,0,0,2,1998
4,20,1,4,0,2,12,1997,1,1,0,3,1,1,1,1998
4,75,30,2,0,2,12,1985,0,0,0,2,0,0,1,1998
4,20,30,3,99,1,99,1986,0,0,2,4,0,0,0,1998
4,81,30,4,3,2,0,1990,0,0,1,4,0,0,0,1998
4,68,1,3,3,2,6,1997,1,1,1,4,1,1,1,1998
4,30,30,3,0,1,0,1994,0,0,0,4,0,0,0,1998
4,67,30,4,0,1,3,1979,0,0,0,2,0,0,0,1998
4,17,30,3,0,1,12,1983,0,0,0,4,0,0,0,1998
4,30,1,4,99,1,14,1996,1,1,2,3,1,2,0,1998
4,4,30,0,3,2,12,1990,0,0,1,0,0,0,1,1998
4,16,30,1,3,1,12,1991,0,0,1,1,1,2,1,1998
4,21,30,2,0,1,3,1981,0,0,0,4,0,0,0,1998
4,19,30,4,3,2,3,1986,0,0,1,4,0,0,1,1998
4,19,30,4,0,1,99,1992,0,0,0,1,0,0,1,1998
4,18,30,0,0,2,6,1991,0,0,0,1,1,2,0,1998
4,15,30,0,99,2,12,1985,0,0,2,0,0,0,1,1998
4,16,30,4,0,2,3,1982,0,0,0,1,0,0,0,1998
4,81,30,3,3,1,12,1989,0,0,1,4,0,0,1,1998
4,42,1,4,0,2,12,1996,1,1,0,3,1,1,0,1998
4,30,30,4,0,1,0,1994,0,0,0,2,1,2,2,1998
4,24,30,4,3,2,0,1980,0,0,1,3,0,0,1,1998
4,56,29,0,3,1,6,1998,1,2,1,0,1,2,1,1998
4,17,29,2,3,1,12,1996,1,2,1,2,1,2,1,1998
4,72,30,4,3,1,3,1991,0,0,1,3,0,0,1,1998
4,35,30,4,0,1,14,1996,0,0,0,3,1,2,0,1998
4,43,29,0,3,2,6,1996,1,2,1,0,1,2,1,1998
4,26,30,4,0,1,99,1981,0,0,0,4,0,0,0,1998
4,44,20,4,3,2,3,1998,1,0,1,4,1,0,0,1998
4,65,29,4,3,2,12,1999,1,2,1,3,1,2,1,1998
4,8,29,2,2,2,99,1998,1,2,1,2,1,2,2,1998
4,19,30,0,2,1,12,1992,0,0,1,0,1,2,0,1998
4,23,30,3,0,1,12,1985,0,0,0,4,0,0,0,1998
4,46,30,2,3,2,0,1985,0,0,1,4,0,0,1,1998
4,23,30,3,1,1,3,1994,0,0,1,4,0,0,1,1998
4,22,30,1,3,1,12,1990,0,0,1,1,0,0,1,1998
4,19,30,3,99,2,0,1992,0,0,2,4,1,2,0,1998
4,45,30,2,3,2,6,1994,0,0,1,2,0,0,1,1998
4,84,29,1,3,2,6,1998,1,2,1,0,1,2,1,1998
4,62,30,4,0,2,6,1985,0,0,0,2,0,0,0,1998
4,16,30,4,0,1,12,1990,0,0,0,3,0,0,2,1998
4,37,29,4,0,2,0,1996,1,2,0,4,1,2,0,1998
4,76,29,4,3,2,12,1997,1,2,1,4,1,2,1,1998
4,32,30,3,0,2,6,1988,0,0,0,4,0,0,0,1998
4,17,30,3,0,2,99,1992,0,0,0,4,1,2,0,1998
4,83,30,4,0,1,12,1989,0,0,0,3,0,0,1,1998
4,53,30,3,3,2,12,1995,0,0,1,3,1,1,1,1998
4,50,30,1,0,1,6,1986,0,0,0,1,0,0,2,1998
4,19,30,3,3,1,6,1977,0,0,1,3,0,0,1,1998
4,40,30,4,0,2,12,1994,0,0,0,4,1,1,0,1998
4,29,29,0,3,2,99,1994,1,2,1,0,1,2,1,1998
4,19,30,4,0,2,12,1983,0,0,0,4,0,0,0,1998
4,21,29,2,3,2,3,1998,1,2,1,3,1,2,0,1998
4,33,29,0,3,1,14,1995,1,2,1,0,1,2,1,1998
4,38,30,0,3,2,12,1979,0,0,1,0,0,0,1,1998
4,26,30,4,99,2,12,1990,0,0,2,3,1,2,2,1998
4,43,30,4,0,2,12,1991,0,0,0,4,0,0,0,1998
4,15,29,2,3,1,12,1995,1,2,1,2,1,2,1,1998
4,68,30,4,3,2,0,1992,0,0,1,1,0,0,1,1998
4,15,29,2,0,1,12,1997,1,2,0,2,1,2,1,1998
4,56,30,4,99,1,0,1994,0,0,2,5,0,0,2,1998
4,72,20,0,3,1,12,1997,1,0,1,0,1,0,1,1998
4,21,20,5,3,2,99,1990,1,0,1,5,0,0,1,1998
4,20,30,4,0,2,12,1993,0,0,0,3,1,2,0,1998
4,37,30,4,3,2,0,1973,0,0,1,1,0,0,1,1998
4,58,29,4,0,2,3,1995,1,2,0,3,1,2,0,1998
4,4,30,2,0,2,12,1988,0,0,0,3,0,0,0,1998
4,31,30,4,0,1,12,1987,0,0,0,3,0,0,0,1998
4,78,30,2,99,2,6,1992,0,0,2,3,0,0,2,1998
4,18,30,2,3,1,12,1984,0,0,1,2,0,0,2,1998
4,21,30,0,3,1,12,1985,0,0,1,0,0,0,1,1998
4,16,30,2,0,2,0,1986,0,0,0,4,0,0,0,1998
4,22,30,3,0,1,9,1986,0,0,0,4,0,0,0,1998
4,28,99,3,99,2,12,1990,2,2,2,3,1,2,2,1998
4,25,30,0,3,1,9,1994,0,0,1,0,0,0,1,1998
4,33,29,4,0,2,13,1996,1,2,0,4,1,2,1,1998
4,13,30,0,2,1,12,1974,0,0,1,0,0,0,1,1998
4,27,30,3,99,2,9,1994,0,0,2,4,0,0,2,1998
4,12,30,2,3,1,12,1984,0,0,1,2,0,0,1,1998
4,59,30,4,3,2,0,1991,0,0,1,3,1,2,1,1998
4,24,29,3,0,1,6,1995,1,2,0,2,1,2,1,1998
4,83,30,4,3,2,12,1991,0,0,1,3,0,0,1,1998
4,48,30,1,3,2,0,1990,0,0,1,3,0,0,1,1998
4,16,29,2,3,1,0,1999,1,2,1,4,1,2,1,1998
4,25,30,4,0,2,12,1988,0,0,0,4,0,0,0,1998
4,26,29,3,3,1,12,1997,1,2,1,4,1,2,1,1998
4,49,99,4,3,2,12,1994,2,2,1,4,2,2,1,1998
4,33,1,4,0,1,12,1996,1,1,0,4,1,1,0,1998
4,37,30,3,3,2,12,1981,0,0,1,3,0,0,1,1998
4,7,29,2,3,2,12,1996,1,2,1,4,1,1,1,1998
4,85,30,4,3,2,3,1987,0,0,1,2,0,0,1,1998
4,41,30,2,0,2,12,1992,0,0,0,0,0,0,2,1998
4,65,30,2,3,2,6,1988,0,0,1,0,0,0,2,1998
4,52,29,4,0,2,3,1998,1,2,0,3,1,2,0,1998
4,32,29,3,3,1,99,1997,1,2,1,3,1,2,1,1998
4,31,30,4,0,1,99,1987,0,0,0,2,0,0,0,1998
4,22,30,4,0,1,14,1989,0,0,0,3,0,0,0,1998
4,74,29,2,3,2,9,1997,1,2,1,4,1,2,1,1998
4,25,30,0,99,2,99,1977,0,0,2,0,0,0,2,1998
4,22,29,0,3,2,12,1996,1,2,1,0,1,2,1,1998
4,4,30,1,0,2,0,1995,0,0,0,4,0,0,0,1998
4,20,30,2,3,1,99,1992,0,0,1,2,0,0,1,1998
4,29,30,0,0,1,99,1991,0,0,0,0,0,0,0,1998
4,15,30,4,3,1,14,1997,0,0,1,3,1,2,1,1998
4,999,29,0,99,1,0,1995,1,2,2,5,1,2,2,1998
4,999,30,3,99,1,12,1980,0,0,2,3,0,0,2,1998
4,999,30,1,3,2,12,1989,0,0,1,0,0,0,1,1998
4,21,29,4,0,1,99,1997,1,2,0,4,1,2,0,1998
4,21,30,4,0,1,14,1973,0,0,0,3,0,0,0,1998
4,15,30,4,0,2,3,1989,0,0,0,3,0,0,0,1998
4,48,1,3,3,2,12,1998,1,1,1,3,1,1,1,1998
4,15,1,3,8,1,0,1994,1,1,1,3,1,1,1,1998
4,78,29,0,3,2,12,1993,1,2,1,1,1,2,1,1998
4,15,29,4,3,1,0,1998,1,2,1,2,1,2,1,1998
4,15,30,4,0,1,0,1989,0,0,0,2,0,0,0,1998
4,16,29,3,99,2,9,1997,1,2,2,4,1,1,2,1998
4,16,29,2,0,2,3,1996,1,2,0,0,1,2,1,1998
4,17,30,1,0,1,6,1986,0,0,0,1,0,0,0,1998
5,41,99,3,3,1,12,1985,2,2,1,4,2,2,1,1998
5,20,1,3,3,2,12,1993,1,1,1,1,1,1,1,1998
5,41,99,4,0,2,3,1992,2,2,0,3,1,1,0,1998
5,93,1,4,0,1,12,1996,1,1,0,4,1,1,0,1998
5,77,99,3,0,2,9,1989,2,2,0,4,2,2,0,1998
5,44,99,4,3,2,9,1994,2,2,1,4,1,1,0,1998
5,14,99,2,3,2,12,1989,2,2,1,2,1,1,1,1998
5,80,99,3,3,2,12,1993,2,2,1,1,2,2,1,1998
5,16,99,2,0,2,12,1996,2,2,0,4,2,2,0,1998
5,54,99,0,3,2,9,1991,2,2,1,0,2,2,1,1998
5,39,99,4,0,2,0,1984,2,2,0,3,2,2,2,1998
5,17,99,3,3,2,12,1991,2,2,1,4,2,2,1,1998
5,26,99,2,0,1,3,1995,2,2,0,2,2,2,0,1998
5,8,99,3,3,2,12,1991,2,2,1,3,2,2,1,1998
5,33,99,3,99,2,12,1993,2,2,2,3,1,1,0,1998
5,53,99,4,0,1,9,1994,2,2,0,4,2,2,0,1998
5,25,99,3,3,1,9,1994,2,2,1,4,2,2,2,1998
5,38,99,3,0,1,12,1990,2,2,0,4,2,2,0,1998
5,30,1,2,3,2,12,1997,1,1,1,2,1,1,1,1998
5,65,99,4,3,1,3,1985,2,2,1,3,2,2,1,1998
5,31,99,0,3,1,9,1997,2,2,1,0,2,2,1,1998
5,38,99,4,0,1,0,1990,2,2,0,4,2,2,0,1998
5,40,99,3,3,1,12,1987,2,2,1,4,2,2,1,1998
5,69,99,4,0,1,12,1983,2,2,0,4,2,2,1,1998
5,24,99,3,3,2,9,1998,2,2,1,3,1,1,1,1998
5,28,99,0,99,1,9,1987,2,2,2,0,2,2,2,1998
5,19,99,4,0,1,3,1988,2,2,0,3,2,2,0,1998
5,86,99,4,0,2,3,1987,2,2,0,4,2,2,0,1998
5,31,99,3,0,1,12,1998,2,2,0,4,1,1,0,1998
5,7,99,3,0,1,12,1991,2,2,0,4,2,2,0,1998
5,20,99,0,3,1,6,1996,2,2,1,0,2,2,1,1998
5,67,99,4,0,1,12,1988,2,2,0,3,2,2,0,1998
5,83,99,4,3,2,0,1988,2,2,1,3,2,2,1,1998
5,18,99,4,0,1,12,1984,2,2,0,2,2,2,0,1998
5,17,99,4,0,1,3,1992,2,2,0,0,2,2,0,1998
5,29,20,0,3,2,12,1998,1,0,1,0,1,0,1,1998
5,62,99,3,3,2,0,1989,2,2,1,2,2,2,1,1998
5,13,99,2,3,1,12,1990,2,2,1,2,2,2,1,1998
5,39,99,3,3,1,12,1995,2,2,1,4,1,1,1,1998
5,21,99,3,3,2,12,1989,2,2,1,3,2,2,1,1998
5,51,99,4,0,2,12,1994,2,2,0,0,2,2,1,1998
5,37,99,4,0,2,3,1989,2,2,0,3,2,2,1,1998
5,21,99,3,99,2,12,1993,2,2,2,3,1,1,2,1998
5,34,99,4,3,1,3,1989,2,2,1,4,2,2,1,1998
5,44,99,3,0,1,12,1990,2,2,0,4,1,1,0,1998
5,38,99,3,3,1,12,1989,2,2,1,4,2,2,0,1998
5,29,1,3,3,2,12,1997,1,1,1,3,1,1,1,1998
5,16,99,2,0,1,9,1988,2,2,0,3,2,2,0,1998
5,999,99,4,99,2,3,1985,2,2,2,4,2,2,2,1998
5,44,99,4,0,1,9,1984,2,2,0,4,2,2,0,1998
5,16,99,3,3,2,9,1998,2,2,1,3,1,0,1,1998
5,13,99,3,0,2,6,1992,2,2,0,3,2,2,0,1998
5,14,99,4,0,1,12,1994,2,2,0,4,1,1,0,1998
5,21,99,3,0,1,0,1995,2,2,0,4,2,2,0,1998
5,22,99,4,0,1,0,1996,2,2,0,4,2,2,0,1998
5,31,99,2,3,1,12,1986,2,2,1,1,2,2,1,1998
5,71,99,4,3,2,3,1988,2,2,1,0,2,2,1,1998
5,18,99,3,3,2,9,1997,2,2,1,4,2,2,0,1998
5,47,99,4,0,2,3,1990,2,2,0,4,2,2,0,1998
5,18,99,4,3,2,12,1994,2,2,1,4,2,2,1,1998
5,31,99,3,0,1,9,1995,2,2,0,4,2,2,0,1998
5,73,99,4,3,1,3,1994,2,2,1,3,2,2,1,1998
5,87,99,4,3,1,6,1988,2,2,1,1,2,2,1,1998
5,51,99,3,3,2,12,1993,2,2,1,0,2,2,1,1998
5,41,99,4,3,2,9,1993,2,2,1,0,2,2,1,1998
5,23,99,4,0,2,3,1991,2,2,0,4,2,2,0,1998
5,59,99,3,99,2,9,1999,2,2,2,4,2,2,0,1998
5,51,99,4,0,2,12,1985,2,2,0,3,2,2,0,1998
5,11,99,2,3,1,9,1993,2,2,1,4,2,2,1,1998
5,43,99,3,0,2,12,1994,2,2,0,4,1,1,0,1998
5,71,99,4,3,2,12,1989,2,2,1,4,2,2,1,1998
5,54,99,3,3,2,12,1997,2,2,1,3,2,2,1,1998
5,10,99,4,0,1,12,1991,2,2,0,3,2,2,2,1998
5,17,99,4,3,1,0,1995,2,2,1,3,2,2,0,1998
5,66,99,3,3,2,12,1986,2,2,1,3,2,2,1,1998
5,76,99,4,0,2,12,1991,2,2,0,4,2,2,0,1998
5,33,99,3,0,1,12,1991,2,2,0,4,2,2,0,1998
5,19,99,4,0,2,0,1988,2,2,0,2,2,2,0,1998
5,43,99,3,0,2,12,1994,2,2,0,4,2,2,0,1998
5,21,99,3,0,1,9,1986,2,2,0,4,2,2,0,1998
5,50,1,4,0,2,9,1994,1,1,0,4,1,1,0,1998
5,40,99,3,0,1,12,1984,2,2,0,3,2,2,0,1998
5,14,99,3,3,2,9,1993,2,2,1,3,2,2,1,1998
5,15,99,3,0,1,3,1996,2,2,0,4,2,2,0,1998
5,82,1,4,3,2,12,1995,1,1,1,3,1,1,1,1998
5,52,99,4,3,2,3,1984,2,2,1,1,2,2,0,1998
5,18,99,3,3,1,0,1993,2,2,1,4,2,2,1,1998
5,64,99,4,0,1,12,1989,2,2,0,4,2,2,0,1998
5,88,1,3,3,1,12,1996,1,1,1,3,1,1,1,1998
5,19,99,3,3,1,9,1991,2,2,1,4,2,2,1,1998
5,57,99,3,3,2,3,1995,2,2,1,3,1,0,1,1998
5,38,99,4,3,1,9,1975,2,2,1,3,2,2,1,1998
5,26,99,3,3,1,12,1986,2,2,1,3,2,2,1,1998
5,46,99,4,99,1,12,1991,2,2,2,3,2,2,1,1998
5,23,99,3,0,1,12,1993,2,2,0,4,1,0,0,1998
5,57,99,1,3,2,6,1987,2,2,1,0,2,2,1,1998
5,31,99,3,3,2,6,1994,2,2,1,2,1,1,0,1998
5,47,99,4,0,2,9,1989,2,2,0,4,2,2,1,1998
5,24,99,3,0,2,0,1995,2,2,0,3,2,2,0,1998
5,40,99,4,0,2,3,1991,2,2,0,3,2,2,2,1998
5,22,30,3,3,2,12,1988,0,0,1,3,2,2,1,1998
5,16,99,4,0,1,3,1994,2,2,0,3,2,2,0,1998
5,16,99,3,3,2,3,1988,2,2,1,4,2,2,1,1998
5,16,99,3,0,2,9,1992,2,2,0,4,2,2,1,1998
5,14,99,3,0,2,0,1992,2,2,0,3,1,1,0,1998
5,21,1,4,0,2,12,1995,1,1,0,3,1,1,0,1998
5,78,99,4,0,2,0,1996,2,2,0,3,2,2,1,1998
5,1,99,0,4,2,12,1982,2,2,1,3,2,2,0,1998
5,79,99,4,99,2,12,1994,2,2,2,3,1,1,1,1998
5,80,99,0,3,2,9,1993,2,2,1,0,2,2,1,1998
5,13,99,2,3,2,12,1996,2,2,1,0,2,2,1,1998
5,36,99,1,3,1,6,1994,2,2,1,4,1,1,1,1998
